Country Group Name,Subject Descriptor,Units,Scale,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Major advanced economies (G7),Terms of trade of goods and services,Percent change,,-8.71,-1.78,1.17,1.99,0.02,0.44,8.02,0.91,0.96,-0.83,-1.99,-1.64,0.72,0.77,2.21,-0.50,-0.34,-0.78,2.06,-0.07,-2.83,0.59,0.90,1.27,-0.08,-1.85,-1.72,0.34,-2.82,4.41,-1.75,-2.05,-0.60,1.28,0.84,2.13,1.79,-0.49,-0.42,0.66,1.22,0.53,-1.28,1.36,0.79,0.14,0.14,0.05
Major advanced economies (G7),Terms of trade of goods,Percent change,,-10.12,-2.47,1.52,2.14,0.04,0.88,10.30,1.26,1.36,-1.76,-1.56,-1.38,2.26,2.53,1.09,0.32,-0.51,-1.39,2.59,-0.06,-3.89,0.65,1.44,1.91,-0.01,-2.53,-2.08,0.76,-2.72,5.49,-2.49,-2.44,-1.15,1.37,0.54,1.75,2.12,-0.64,-0.46,0.52,1.70,0.57,-2.49,0.86,0.94,0.10,0.05,-0.13
Major advanced economies (G7),Unemployment rate,Percent of total labor force,,5.63,6.37,7.78,7.94,7.28,7.13,7.07,6.73,6.14,5.73,5.69,6.32,6.93,7.09,6.89,6.63,6.66,6.44,6.27,6.07,5.66,5.89,6.45,6.63,6.37,6.17,5.77,5.42,5.86,7.99,8.12,7.62,7.36,7.07,6.36,5.79,5.44,4.98,4.53,4.27,6.47,5.20,4.12,4.68,5.07,4.96,4.72,4.62
Major advanced economies (G7),Employment,"Index, 2000=100",,80.33,80.65,80.16,80.65,82.31,83.41,84.67,86.04,87.62,89.30,90.57,90.54,90.59,90.81,91.62,92.36,93.08,94.27,95.12,96.04,97.55,97.89,97.77,98.16,98.85,100.00,101.43,102.64,102.87,100.28,100.11,100.77,101.73,102.47,103.69,104.90,106.49,107.74,109.27,110.43,106.77,108.75,111.32,111.27,n/a,n/a,n/a,n/a
Major advanced economies (G7),General government revenue,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,34.98,33.62,33.70,34.05,34.87,35.64,36.01,35.58,34.17,34.05,34.67,34.77,36.24,36.43,36.26,35.98,35.90,35.77,35.60,36.09,36.75,37.44,36.36,36.01,35.84,35.93,36.10
Major advanced economies (G7),General government total expenditure,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,36.98,37.72,38.39,38.00,38.09,37.81,38.20,40.04,43.99,42.82,42.04,41.21,40.53,40.03,39.26,39.31,39.11,39.12,39.22,47.97,45.45,41.84,40.99,40.78,40.97,40.99,40.98
Major advanced economies (G7),General government net lending/borrowing,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-2.00,-4.10,-4.68,-3.94,-3.23,-2.18,-2.19,-4.47,-9.82,-8.77,-7.37,-6.44,-4.29,-3.60,-3.00,-3.33,-3.21,-3.35,-3.62,-11.88,-8.70,-4.40,-4.63,-4.78,-5.13,-5.06,-4.88
Major advanced economies (G7),General government structural balance,Percent of potential GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-2.21,-3.57,-4.07,-3.85,-3.13,-2.43,-2.75,-3.94,-5.59,-6.73,-5.70,-4.49,-3.09,-2.54,-2.24,-2.73,-2.91,-3.21,-3.64,-8.21,-7.20,-4.34,-4.21,-4.25,-4.75,-4.87,-4.72
Major advanced economies (G7),General government primary net lending/borrowing,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.33,-1.90,-2.58,-1.94,-1.27,-0.30,-0.21,-2.47,-7.89,-6.77,-5.21,-4.34,-2.45,-1.78,-1.31,-1.59,-1.50,-1.57,-1.89,-10.28,-6.84,-2.83,-2.94,-2.71,-2.80,-2.60,-2.42
Major advanced economies (G7),General government net debt,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,47.61,50.33,53.83,59.07,58.22,56.48,55.85,61.75,73.44,79.74,85.13,88.44,86.78,86.74,86.21,88.12,85.92,86.11,86.77,100.88,99.97,95.61,96.05,98.31,100.23,101.83,103.40
Major advanced economies (G7),General government gross debt,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,74.85,76.57,79.65,84.88,84.86,82.39,80.65,88.48,103.42,111.54,116.50,120.63,118.40,117.35,116.37,119.53,117.36,117.11,118.08,140.75,134.74,128.30,127.14,128.09,129.52,130.64,131.76
Major advanced economies (G7),Current account balance,U.S. dollars,Billions,-47.62,-19.20,-10.44,-18.35,-58.97,-63.93,-37.46,-66.97,-50.49,-60.31,-72.81,-30.94,-35.62,9.60,-22.73,-17.12,-19.56,16.84,-58.76,-168.44,-311.18,-307.59,-321.26,-370.41,-356.26,-486.32,-549.57,-415.60,-541.08,-210.53,-236.77,-281.58,-296.81,-231.01,-239.09,-172.94,-59.22,17.92,-69.67,-8.79,-275.17,-410.23,-939.14,-711.76,-518.85,-425.56,-395.06,-394.43
Major advanced economies (G7),Current account balance,Percent of GDP,,-0.69,-0.27,-0.15,-0.25,-0.75,-0.77,-0.37,-0.58,-0.39,-0.45,-0.49,-0.19,-0.21,0.06,-0.12,-0.08,-0.10,0.08,-0.29,-0.78,-1.41,-1.41,-1.43,-1.49,-1.31,-1.71,-1.85,-1.30,-1.62,-0.66,-0.72,-0.80,-0.84,-0.65,-0.66,-0.50,-0.17,0.05,-0.18,-0.02,-0.71,-0.97,-2.16,-1.57,-1.10,-0.87,-0.77,-0.74
Major advanced economies (G7),Imports of goods and services,U.S. dollars,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3112.95,3246.27,3323.24,3537.52,3903.44,3759.36,3847.58,4357.94,5116.26,5686.13,6386.53,7037.57,7753.84,6054.23,7014.30,8121.51,8043.06,8087.31,8355.75,7562.12,7449.30,8026.75,8757.64,8607.43,7643.69,9229.31,10490.74,10598.72,10905.12,11291.49,11738.27,12177.70
Major advanced economies (G7),Exports of goods and services,U.S. dollars,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3167.13,3332.08,3354.54,3438.54,3642.83,3497.33,3590.26,4048.43,4759.33,5174.10,5808.26,6590.59,7198.31,5760.40,6617.12,7582.81,7558.61,7702.07,7970.09,7264.50,7234.39,7777.63,8372.40,8249.78,7199.57,8563.61,9332.09,9670.71,10151.53,10614.44,11086.76,11527.65
Major advanced economies (G7),Financial account balance,U.S. dollars,Billions,-18.76,8.62,23.40,-0.74,-29.21,-41.69,0.46,-90.67,-60.92,-11.00,-88.90,-61.54,-49.74,-12.34,-60.60,31.06,-38.89,-48.89,76.91,-112.54,-365.32,-299.82,-408.34,-463.19,-287.64,-549.18,-630.63,-299.03,-605.64,-138.84,-343.23,-461.54,-400.84,-299.19,-36.46,-121.00,6.57,4.15,44.38,-195.97,-396.43,-291.34,-917.92,-700.80,-508.20,-416.66,-392.69,-401.15
Major advanced economies (G7),"Direct investment, net",U.S. dollars,Billions,7.07,5.79,3.07,9.82,7.71,16.15,22.75,17.40,33.20,42.92,64.53,80.20,76.50,78.79,100.43,115.22,103.27,110.41,147.08,177.63,-54.44,85.29,88.17,134.18,328.74,-55.95,78.50,525.53,422.23,283.73,270.07,404.21,282.52,239.80,217.13,-80.10,-223.57,332.53,-116.09,104.47,171.19,326.58,214.04,152.86,166.30,171.79,184.35,196.60
Major advanced economies (G7),"Portfolio investment, net",U.S. dollars,Billions,n/a,n/a,n/a,n/a,n/a,-20.25,-43.61,-47.92,-26.91,1.63,-55.79,-116.48,-24.43,-136.58,-49.82,-154.74,-227.37,-243.42,28.48,-209.51,-233.86,-149.00,-456.28,-534.77,-719.47,-566.20,-475.53,-975.01,-1555.37,-327.62,-722.17,-1072.35,-268.62,-528.24,-15.42,122.27,156.09,-133.92,170.35,-171.33,-451.94,-105.07,-488.90,-432.25,-262.30,-210.74,-248.54,-238.06
Major advanced economies (G7),"Financial derivatives, net",U.S. dollars,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,14.55,12.74,-0.02,6.76,-21.74,-2.89,21.06,13.76,0.85,-64.46,158.23,314.38,-132.72,-74.83,-34.40,-31.86,137.24,28.46,-88.46,31.49,70.54,-15.37,7.41,121.03,34.00,31.19,41.04,31.43,37.00,32.93,34.30
Major advanced economies (G7),"Other investment, net",U.S. dollars,Billions,-2.31,35.86,48.87,7.04,-7.78,-37.84,-2.27,-133.32,-85.86,-62.12,-117.50,-12.51,-79.99,9.03,-131.18,-5.39,28.90,52.50,-117.89,-131.36,-138.14,-247.09,-83.94,-267.76,-66.35,73.70,-205.70,-55.08,179.77,-90.14,113.07,34.23,-371.91,-197.32,-284.90,-120.40,28.65,-294.59,-62.72,-171.82,-263.60,-857.43,-697.31,-477.41,-459.43,-431.04,-378.15,-411.00
Major advanced economies (G7),Change in reserves,U.S. dollars,Billions,-9.24,-5.08,-8.15,9.56,7.91,2.95,28.58,76.93,21.51,17.79,25.31,-29.34,2.58,8.63,23.64,81.62,46.01,17.07,6.50,50.72,54.37,32.72,46.58,184.09,155.68,-1.58,36.55,47.29,33.36,127.91,70.63,206.77,-10.97,49.32,18.26,45.67,13.90,29.59,68.22,35.31,26.90,310.59,23.06,14.96,15.80,16.34,16.72,17.02
Other advanced economies (Advanced economies excluding G7 and euro area),"Gross domestic product, constant prices",Percent change,,3.76,4.20,2.15,3.97,6.59,4.33,5.53,6.52,5.46,4.63,4.33,3.75,3.96,4.22,6.16,5.28,4.85,4.65,1.01,5.53,5.87,2.17,3.93,2.79,5.26,4.15,4.85,5.17,1.83,-0.86,5.98,3.45,2.22,2.55,2.99,2.35,2.61,3.13,2.77,1.95,-1.69,5.28,2.81,2.30,2.55,2.33,2.28,2.20
Other advanced economies (Advanced economies excluding G7 and euro area),"Gross domestic product, current prices",U.S. dollars,Billions,775.14,790.70,785.51,783.95,821.76,819.32,999.28,1230.12,1450.28,1577.35,1817.07,1930.31,2059.71,2033.21,2283.19,2691.35,2869.92,2780.95,2509.87,2688.23,2777.10,2694.54,2930.39,3376.64,3857.16,4252.75,4606.48,5268.05,5566.41,5118.49,5893.17,6733.13,6786.57,7016.96,7146.59,6576.38,6710.01,7210.74,7591.87,7451.06,7389.85,8489.33,8622.65,8972.76,9383.79,9808.55,10254.13,10712.43
Other advanced economies (Advanced economies excluding G7 and euro area),"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,763.22,869.91,942.65,1016.46,1121.79,1206.89,1297.46,1413.42,1540.93,1674.31,1810.30,1937.77,2058.62,2194.07,2377.58,2699.86,2881.26,3067.42,3128.11,3343.99,3620.99,3796.72,4004.81,4196.82,4533.64,4868.50,5259.96,5679.36,5892.93,5877.14,6294.43,6644.08,6857.58,7194.90,7437.66,7692.86,8007.18,8391.51,8829.41,9161.39,9084.95,9959.25,10962.39,11601.29,12141.67,12654.69,13189.10,13740.15
Other advanced economies (Advanced economies excluding G7 and euro area),"Gross domestic product, deflator","Index, 2000=100",,25.76,29.44,33.27,37.13,44.04,49.91,52.89,55.84,59.36,63.20,67.35,71.16,73.82,76.55,79.38,82.35,85.07,87.43,89.60,89.82,91.92,93.79,95.08,96.29,98.22,100.00,101.75,104.52,107.36,108.98,111.14,112.94,114.25,115.67,116.91,118.96,120.18,122.36,124.32,125.39,126.57,131.01,138.70,142.86,145.56,148.57,151.59,154.68
Other advanced economies (Advanced economies excluding G7 and euro area),"Gross domestic product per capita, constant prices",Purchasing power parity; 2017 international dollar,Units,17154.93,17613.39,17731.10,18168.60,19132.71,19762.42,20621.26,21683.96,22579.24,23353.30,24062.53,24586.25,25236.89,25977.07,27251.76,27945.25,28974.38,30025.75,30038.83,31427.00,32971.13,33480.97,34544.78,35291.67,36901.63,38189.45,39700.88,41375.93,41684.40,40920.63,42968.52,44057.34,44643.82,45436.48,46419.91,47111.52,47952.17,49129.44,50139.81,50756.18,49600.08,52288.78,53568.13,54533.27,55667.39,56713.42,57759.04,58782.76
Other advanced economies (Advanced economies excluding G7 and euro area),"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,6780.57,7624.80,8151.85,8686.83,9485.17,10107.64,10766.38,11612.00,12523.99,13466.08,14397.87,15221.95,15993.80,16867.83,18081.82,18843.27,19904.03,20996.51,21239.41,22539.66,24186.98,25100.70,26310.32,27415.07,29446.44,31434.56,33687.44,36066.27,37026.83,36590.78,38904.74,40722.40,41682.93,43411.56,44521.24,45689.33,47179.00,49129.44,51337.57,52898.35,52316.40,57444.10,63033.61,66455.61,69261.09,71873.96,74592.65,77383.72
Other advanced economies (Advanced economies excluding G7 and euro area),Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,5.70,5.83,5.93,6.00,6.12,6.16,6.28,6.43,6.48,6.53,6.55,6.62,6.19,6.32,6.51,6.99,7.05,7.09,6.96,7.10,7.17,7.18,7.25,7.16,7.16,7.12,7.08,7.07,6.98,6.95,6.98,6.94,6.81,6.81,6.79,6.88,6.89,6.86,6.81,6.75,6.83,6.79,6.79,6.76,6.72,6.66,6.59,6.53
Other advanced economies (Advanced economies excluding G7 and euro area),Investment,Percent of GDP,,28.39,27.33,26.63,25.76,26.62,26.41,26.66,27.02,28.41,29.04,28.89,27.70,27.03,27.07,28.15,28.87,28.46,28.33,26.28,26.37,27.10,25.38,24.98,25.09,25.86,26.37,26.93,27.55,27.46,24.82,25.85,26.50,26.40,25.63,25.71,25.29,25.34,25.90,25.92,25.52,25.88,26.02,26.19,26.25,26.33,26.21,26.11,26.04
Other advanced economies (Advanced economies excluding G7 and euro area),Gross national savings,Percent of GDP,,25.64,24.68,23.93,24.58,26.95,27.00,27.83,28.63,30.20,30.16,29.55,28.23,27.70,28.46,29.04,29.54,29.13,29.62,29.35,29.24,30.12,29.13,28.52,29.34,30.03,30.46,31.37,31.11,30.55,29.07,31.14,30.65,30.42,30.54,30.75,30.97,30.55,30.90,30.44,30.32,31.64,33.42,32.50,31.82,31.53,31.27,31.05,30.80
Other advanced economies (Advanced economies excluding G7 and euro area),"Inflation, average consumer prices",Percent change,,24.87,16.01,12.81,11.49,17.36,15.25,5.86,5.29,5.63,6.10,7.01,6.20,3.92,3.65,3.87,3.98,3.58,2.78,3.05,0.88,2.12,2.47,1.64,1.64,1.91,2.10,2.11,2.04,4.34,1.38,2.23,2.98,2.03,1.55,1.42,0.57,0.94,1.47,1.55,1.08,0.46,2.35,5.56,3.99,2.32,2.05,1.94,1.93
Other advanced economies (Advanced economies excluding G7 and euro area),"Inflation, end of period consumer prices",Percent change,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.23,7.22,5.49,3.05,4.03,3.83,3.93,3.40,3.01,2.02,1.16,2.60,1.49,2.21,1.41,2.06,2.24,1.85,3.33,3.06,1.65,2.48,2.87,1.80,1.45,0.97,0.70,1.23,1.42,1.31,1.27,0.41,3.50,6.22,3.04,2.21,2.01,1.92,1.57
Other advanced economies (Advanced economies excluding G7 and euro area),Volume of imports of goods and services,Percent change,,n/a,2.45,0.18,-0.15,8.08,2.64,14.30,11.06,13.84,8.26,7.42,6.49,7.53,5.13,12.77,13.64,7.67,7.80,-2.45,6.80,14.46,-3.58,5.79,7.24,13.55,8.58,8.68,8.72,4.44,-9.49,15.24,7.92,4.05,4.22,1.43,2.14,1.98,5.69,3.83,-0.89,-5.58,10.64,3.05,2.89,3.92,3.78,3.63,3.57
Other advanced economies (Advanced economies excluding G7 and euro area),Volume of imports of goods,Percent change,,n/a,3.36,2.32,1.57,8.98,3.19,12.67,10.31,13.41,8.52,6.72,6.58,7.16,6.99,13.45,13.27,7.36,9.21,-3.55,6.96,15.57,-5.05,6.47,8.39,13.87,8.69,8.98,8.79,4.43,-10.87,17.19,8.74,3.10,4.16,0.24,0.84,1.29,5.65,3.45,-2.05,-1.76,12.72,1.42,2.80,3.77,3.66,3.50,3.51
Other advanced economies (Advanced economies excluding G7 and euro area),Volume of exports of goods and services,Percent change,,n/a,4.78,-0.48,4.25,10.86,4.01,13.20,13.38,11.58,4.14,6.38,7.32,8.08,5.82,10.63,12.59,7.55,9.08,2.16,7.85,14.49,-1.33,5.60,7.64,13.78,8.20,9.04,8.38,4.15,-6.73,13.52,6.91,4.07,4.93,2.05,1.95,1.84,4.90,4.17,-0.35,-4.15,10.20,1.80,2.63,3.61,3.40,3.31,3.15
Other advanced economies (Advanced economies excluding G7 and euro area),Volume of exports of goods,Percent change,,n/a,7.45,0.92,9.10,12.78,4.98,12.02,12.98,11.34,4.38,5.38,8.40,8.27,8.11,11.57,13.50,6.69,11.34,2.01,7.76,15.25,-1.74,6.63,9.49,14.19,8.24,8.95,7.43,3.70,-7.70,15.32,7.50,3.45,4.82,0.88,0.63,1.40,5.51,3.03,-1.31,-0.70,11.24,-0.34,2.21,3.20,3.22,3.03,3.01
Other advanced economies (Advanced economies excluding G7 and euro area),Terms of trade of goods and services,Percent change,,n/a,-0.21,0.99,0.88,-0.60,-1.01,2.27,-0.54,0.93,1.90,0.63,0.07,0.05,0.71,-0.04,-0.02,0.61,-0.49,-0.26,-0.91,-0.89,-0.86,0.64,0.18,-0.28,-0.10,-0.33,0.26,-0.63,-0.72,1.51,-0.15,-0.46,0.78,-0.23,1.50,-0.07,0.37,-0.47,-0.24,0.11,2.80,-0.77,-1.51,-0.42,0.32,0.31,0.28
Other advanced economies (Advanced economies excluding G7 and euro area),Terms of trade of goods,Percent change,,n/a,-2.04,2.06,-0.40,1.18,-0.47,2.24,-0.37,1.50,2.43,0.56,-0.42,0.29,-0.02,-0.44,-0.37,1.06,-0.82,-0.42,-1.04,-0.25,-0.95,0.25,-0.47,-0.38,-0.15,-0.43,0.36,-0.98,-0.19,1.31,-0.44,-0.54,1.04,-0.22,2.05,-0.01,0.40,-0.89,-0.21,0.02,3.35,0.18,-1.23,-0.42,0.39,0.37,0.35
Other advanced economies (Advanced economies excluding G7 and euro area),Unemployment rate,Percent of total labor force,,4.18,4.18,4.58,5.27,4.97,4.70,4.34,3.86,3.52,3.53,3.71,4.45,5.06,5.61,5.01,4.52,4.67,4.87,6.19,6.08,5.08,5.19,5.19,5.44,5.28,5.07,4.64,4.17,4.02,5.33,5.22,4.73,4.67,4.64,4.65,4.52,4.41,4.21,4.02,3.97,4.66,4.35,3.60,3.72,3.77,3.83,3.89,3.90
Other advanced economies (Advanced economies excluding G7 and euro area),Employment,"Index, 2000=100",,67.07,68.21,69.37,69.85,70.90,72.62,74.89,77.39,79.20,81.10,82.55,83.63,84.25,84.72,86.76,88.92,90.62,91.74,90.64,91.66,94.00,95.09,96.42,96.86,98.44,100.00,102.16,104.50,106.34,105.76,106.99,109.00,110.65,112.09,113.99,115.57,117.02,118.67,120.11,121.45,120.17,121.54,123.96,125.11,n/a,n/a,n/a,n/a
Other advanced economies (Advanced economies excluding G7 and euro area),General government revenue,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,31.41,31.86,31.59,33.47,33.16,34.33,32.65,32.18,33.37,33.48,33.79,33.84,34.32,34.44,33.13,32.27,32.85,32.90,32.78,32.14,31.32,31.78,32.07,32.24,32.03,31.98,33.48,33.48,32.98,32.88,32.71,32.70,32.60
Other advanced economies (Advanced economies excluding G7 and euro area),General government total expenditure,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,33.16,32.53,31.45,34.03,32.66,32.53,32.25,32.36,33.50,32.89,31.86,31.16,30.84,32.41,34.32,32.71,32.64,32.66,32.65,31.98,31.36,31.30,30.88,31.09,32.17,36.77,34.87,33.79,32.74,32.48,32.27,32.13,32.04
Other advanced economies (Advanced economies excluding G7 and euro area),General government net lending/borrowing,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-1.76,-0.68,0.13,-0.56,0.51,1.80,0.40,-0.18,-0.13,0.59,1.93,2.68,3.48,2.03,-1.19,-0.44,0.20,0.24,0.14,0.16,-0.04,0.48,1.20,1.15,-0.14,-4.79,-1.39,-0.31,0.24,0.40,0.45,0.58,0.56
Other advanced economies (Advanced economies excluding G7 and euro area),General government structural balance,Percent of potential GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-1.07,-1.11,-0.46,-0.24,-0.69,-0.82,-0.44,-0.60,0.25,0.46,0.96,-0.43,-1.77,-1.73,-1.44,-1.19,-1.23,-1.00,-0.87,-0.34,0.08,-0.05,-1.26,-4.50,-2.60,-2.10,-1.32,n/a,n/a,n/a,n/a
Other advanced economies (Advanced economies excluding G7 and euro area),General government gross debt,Percent of GDP,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,35.13,35.85,36.14,36.89,35.11,34.12,33.32,31.46,32.89,35.63,35.79,36.79,38.35,39.36,40.65,41.63,42.08,41.62,41.31,43.31,50.39,51.00,48.76,48.49,48.20,47.88,47.42,46.99
Other advanced economies (Advanced economies excluding G7 and euro area),Current account balance,U.S. dollars,Billions,n/a,n/a,n/a,n/a,3.57,5.73,8.96,19.72,20.47,8.74,4.78,12.62,15.81,28.65,15.98,5.33,10.37,27.42,72.60,74.62,80.65,92.01,97.36,142.05,156.69,160.70,192.10,178.89,154.80,197.50,275.08,258.30,267.11,335.07,350.95,350.32,330.17,333.00,330.63,345.62,401.04,591.73,484.48,448.55,436.39,448.19,459.58,462.01
Other advanced economies (Advanced economies excluding G7 and euro area),Current account balance,Percent of GDP,,n/a,n/a,n/a,n/a,0.45,0.72,0.92,1.64,1.44,0.56,0.27,0.67,0.78,1.41,0.75,0.20,0.37,1.00,2.96,2.84,2.97,3.52,3.41,4.31,4.15,3.86,4.26,3.46,2.83,3.94,4.75,3.90,4.00,4.85,4.99,5.42,5.00,4.69,4.42,4.71,5.50,7.06,5.70,5.07,4.71,4.63,4.54,4.37
Other advanced economies (Advanced economies excluding G7 and euro area),Imports of goods and services,U.S. dollars,Billions,n/a,n/a,n/a,n/a,245.39,246.18,287.70,353.74,420.80,463.00,524.83,546.14,576.06,599.34,692.58,856.77,903.89,912.43,826.47,1059.63,1257.78,1160.84,1224.97,1407.99,1727.44,1963.23,2236.17,2581.36,2981.76,2418.23,2979.20,3590.10,3704.19,3779.85,3755.56,3326.74,3258.44,3578.28,3880.26,3750.85,3464.73,4239.63,4689.89,4886.12,5120.34,5345.86,5581.83,5828.84
Other advanced economies (Advanced economies excluding G7 and euro area),Exports of goods and services,U.S. dollars,Billions,n/a,n/a,n/a,n/a,255.51,256.76,304.84,381.52,449.30,481.43,546.59,576.20,613.18,644.81,734.47,902.64,952.17,970.66,916.12,1155.37,1358.47,1271.51,1349.05,1557.29,1908.58,2156.47,2453.54,2828.80,3238.54,2682.69,3302.27,3932.04,4038.44,4183.98,4170.01,3731.64,3650.14,3993.81,4328.09,4195.84,3910.13,4889.51,5297.70,5432.97,5664.98,5916.49,6179.49,6445.21
Other advanced economies (Advanced economies excluding G7 and euro area),Financial account balance,U.S. dollars,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,33.43,25.29,2.54,-4.95,9.71,20.69,21.20,13.30,2.08,23.94,6.93,67.98,104.47,75.43,111.83,106.82,147.93,189.37,210.08,200.10,127.03,74.94,142.47,275.59,287.61,250.87,375.95,297.22,295.19,325.40,309.39,355.00,337.37,383.05,562.03,496.46,461.06,448.91,459.73,470.16,472.64
Other advanced economies (Advanced economies excluding G7 and euro area),"Direct investment, net",U.S. dollars,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,14.66,17.33,9.59,0.69,7.53,3.35,5.33,-7.79,17.38,13.94,6.85,-46.16,-3.13,-8.35,-6.48,8.91,6.29,57.94,17.59,9.43,16.09,21.98,93.25,-6.21,-33.29,31.18,-6.05,-102.51,-79.73,-158.30,34.03,-42.53,60.57,-77.48,-88.76,-186.46,-205.46,-199.07,-209.40,-208.05
Other advanced economies (Advanced economies excluding G7 and euro area),"Portfolio investment, net",U.S. dollars,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-4.69,-11.73,-8.91,-17.83,-26.05,22.48,-11.78,2.17,23.68,3.03,35.62,35.69,145.08,117.11,70.36,129.93,63.95,185.80,186.91,178.46,-109.51,-61.78,52.09,149.43,140.97,173.96,324.69,247.55,151.40,371.63,307.04,278.03,477.86,344.34,371.86,320.99,338.46,365.82,381.13
Other advanced economies (Advanced economies excluding G7 and euro area),"Financial derivatives, net",U.S. dollars,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-2.18,-1.57,-0.86,-11.77,19.38,-15.22,31.13,-28.31,-33.53,-22.42,-11.95,3.21,-5.60,31.95,20.01,-9.04,-20.69,-8.13,-15.63,-23.38,-24.17,-28.02,-31.91
Other advanced economies (Advanced economies excluding G7 and euro area),"Other investment, net",U.S. dollars,Billions,-18.31,-25.78,-25.60,-12.45,-9.95,-10.89,-15.61,-7.72,4.68,-17.34,-15.98,16.77,11.58,19.47,-29.75,-1.10,-10.25,-43.17,20.30,19.47,3.63,-45.01,-67.47,-21.14,-24.25,37.10,-75.21,-83.84,-151.76,-121.45,-19.68,85.79,-111.68,136.21,40.35,-90.87,3.95,108.39,-132.10,22.50,-269.31,-74.35,258.28,220.56,230.45,216.49,215.51,210.26
Other advanced economies (Advanced economies excluding G7 and euro area),Change in reserves,U.S. dollars,Billions,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,11.80,6.14,14.23,5.92,19.62,25.99,16.70,21.90,22.24,17.42,27.07,77.30,41.58,29.72,67.91,88.04,88.99,53.28,73.53,15.35,44.98,332.37,279.27,125.15,274.72,101.26,111.49,175.98,150.16,213.11,49.48,30.34,322.83,256.15,-9.83,70.16,125.69,127.36,125.53,120.45
European Union,"Gross domestic product, constant prices",Percent change,,1.78,0.10,0.59,1.71,2.49,2.21,2.66,2.60,3.79,3.60,2.69,1.45,0.99,-0.63,2.65,2.84,1.96,2.65,2.98,2.88,3.92,2.27,1.28,1.14,2.77,2.13,3.73,3.37,0.92,-4.19,2.13,1.88,-0.66,0.03,1.67,2.48,2.08,3.01,2.21,2.01,-5.59,5.36,3.23,0.66,2.07,2.18,1.98,1.75
