LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
ITA,QGDP,VOLIDX,IDX,Q,1988-Q2,80.09251852,E
ITA,QGDP,VOLIDX,IDX,Q,1988-Q3,81.14490703,E
ITA,QGDP,VOLIDX,IDX,Q,1988-Q4,82.1136938,E
ITA,QGDP,VOLIDX,IDX,Q,1989-Q1,82.62378775,E
ITA,QGDP,VOLIDX,IDX,Q,1989-Q2,82.98105042,E
ITA,QGDP,VOLIDX,IDX,Q,1989-Q3,83.84607561,E
ITA,QGDP,VOLIDX,IDX,Q,1989-Q4,84.70896885,E
ITA,QGDP,VOLIDX,IDX,Q,1990-Q1,85.0466335,E
ITA,QGDP,VOLIDX,IDX,Q,1990-Q2,85.30584229,E
ITA,QGDP,VOLIDX,IDX,Q,1990-Q3,85.4426256,E
ITA,QGDP,VOLIDX,IDX,Q,1990-Q4,84.88760361,E
ITA,QGDP,VOLIDX,IDX,Q,1991-Q1,85.73649833,E
ITA,QGDP,VOLIDX,IDX,Q,1991-Q2,86.20133442,E
ITA,QGDP,VOLIDX,IDX,Q,1991-Q3,86.7651374,E
ITA,QGDP,VOLIDX,IDX,Q,1991-Q4,87.1999563,E
ITA,QGDP,VOLIDX,IDX,Q,1992-Q1,87.58981259,E
ITA,QGDP,VOLIDX,IDX,Q,1992-Q2,87.21479748,E
ITA,QGDP,VOLIDX,IDX,Q,1992-Q3,86.84215549,E
ITA,QGDP,VOLIDX,IDX,Q,1992-Q4,86.49488747,E
ITA,QGDP,VOLIDX,IDX,Q,1993-Q1,86.31245192,E
ITA,QGDP,VOLIDX,IDX,Q,1993-Q2,86.16677486,E
ITA,QGDP,VOLIDX,IDX,Q,1993-Q3,85.96118858,E
ITA,QGDP,VOLIDX,IDX,Q,1993-Q4,86.60152767,E
ITA,QGDP,VOLIDX,IDX,Q,1994-Q1,87.10308456,E
ITA,QGDP,VOLIDX,IDX,Q,1994-Q2,87.82817903,E
ITA,QGDP,VOLIDX,IDX,Q,1994-Q3,88.56294142,E
ITA,QGDP,VOLIDX,IDX,Q,1994-Q4,89.40772909,E
ITA,QGDP,VOLIDX,IDX,Q,1995-Q1,90.32680475,E
ITA,QGDP,VOLIDX,IDX,Q,1995-Q2,90.32100781,E
ITA,QGDP,VOLIDX,IDX,Q,1995-Q3,90.92994337,E
ITA,QGDP,VOLIDX,IDX,Q,1995-Q4,91.56528474,E
ITA,QGDP,VOLIDX,IDX,Q,1996-Q1,91.80935811,
ITA,QGDP,VOLIDX,IDX,Q,1996-Q2,91.69020542,
ITA,QGDP,VOLIDX,IDX,Q,1996-Q3,91.80331711,
ITA,QGDP,VOLIDX,IDX,Q,1996-Q4,91.49735253,
ITA,QGDP,VOLIDX,IDX,Q,1997-Q1,91.82214087,
ITA,QGDP,VOLIDX,IDX,Q,1997-Q2,93.05979684,
ITA,QGDP,VOLIDX,IDX,Q,1997-Q3,93.70367081,
ITA,QGDP,VOLIDX,IDX,Q,1997-Q4,95.38838497,
ITA,QGDP,VOLIDX,IDX,Q,1998-Q1,94.66723452,
ITA,QGDP,VOLIDX,IDX,Q,1998-Q2,95.22056598,
ITA,QGDP,VOLIDX,IDX,Q,1998-Q3,95.35160736,
ITA,QGDP,VOLIDX,IDX,Q,1998-Q4,94.82845674,
ITA,QGDP,VOLIDX,IDX,Q,1999-Q1,95.48231044,
ITA,QGDP,VOLIDX,IDX,Q,1999-Q2,95.81333309,
ITA,QGDP,VOLIDX,IDX,Q,1999-Q3,96.65890398,
ITA,QGDP,VOLIDX,IDX,Q,1999-Q4,98.07223224,
ITA,QGDP,VOLIDX,IDX,Q,2000-Q1,99.16367184,
ITA,QGDP,VOLIDX,IDX,Q,2000-Q2,99.97372165,
ITA,QGDP,VOLIDX,IDX,Q,2000-Q3,100.5881639,
ITA,QGDP,VOLIDX,IDX,Q,2000-Q4,102.0981481,
ITA,QGDP,VOLIDX,IDX,Q,2001-Q1,102.7064044,
ITA,QGDP,VOLIDX,IDX,Q,2001-Q2,102.3467715,
ITA,QGDP,VOLIDX,IDX,Q,2001-Q3,102.0225873,
ITA,QGDP,VOLIDX,IDX,Q,2001-Q4,101.8188123,
ITA,QGDP,VOLIDX,IDX,Q,2002-Q1,101.9877428,
ITA,QGDP,VOLIDX,IDX,Q,2002-Q2,102.3571137,
ITA,QGDP,VOLIDX,IDX,Q,2002-Q3,102.5667606,
ITA,QGDP,VOLIDX,IDX,Q,2002-Q4,103.0018334,
ITA,QGDP,VOLIDX,IDX,Q,2003-Q1,102.6366187,
ITA,QGDP,VOLIDX,IDX,Q,2003-Q2,102.5001405,
ITA,QGDP,VOLIDX,IDX,Q,2003-Q3,102.4144307,
ITA,QGDP,VOLIDX,IDX,Q,2003-Q4,103.3164004,
ITA,QGDP,VOLIDX,IDX,Q,2004-Q1,103.5885837,
ITA,QGDP,VOLIDX,IDX,Q,2004-Q2,103.9992992,
ITA,QGDP,VOLIDX,IDX,Q,2004-Q3,103.943722,
ITA,QGDP,VOLIDX,IDX,Q,2004-Q4,104.2764845,
ITA,QGDP,VOLIDX,IDX,Q,2005-Q1,104.0081191,
ITA,QGDP,VOLIDX,IDX,Q,2005-Q2,104.8502104,
ITA,QGDP,VOLIDX,IDX,Q,2005-Q3,105.5160011,
ITA,QGDP,VOLIDX,IDX,Q,2005-Q4,105.6779966,
ITA,QGDP,VOLIDX,IDX,Q,2006-Q1,105.8361016,
ITA,QGDP,VOLIDX,IDX,Q,2006-Q2,106.5849682,
ITA,QGDP,VOLIDX,IDX,Q,2006-Q3,107.0958918,
ITA,QGDP,VOLIDX,IDX,Q,2006-Q4,108.4845245,
ITA,QGDP,VOLIDX,IDX,Q,2007-Q1,108.1869931,
ITA,QGDP,VOLIDX,IDX,Q,2007-Q2,108.4809482,
ITA,QGDP,VOLIDX,IDX,Q,2007-Q3,108.7071474,
ITA,QGDP,VOLIDX,IDX,Q,2007-Q4,108.316778,
ITA,QGDP,VOLIDX,IDX,Q,2008-Q1,109.5790329,
ITA,QGDP,VOLIDX,IDX,Q,2008-Q2,108.5383377,
ITA,QGDP,VOLIDX,IDX,Q,2008-Q3,107.1648559,
ITA,QGDP,VOLIDX,IDX,Q,2008-Q4,104.2304279,
ITA,QGDP,VOLIDX,IDX,Q,2009-Q1,101.6304539,
ITA,QGDP,VOLIDX,IDX,Q,2009-Q2,101.1240972,
ITA,QGDP,VOLIDX,IDX,Q,2009-Q3,101.7654823,
ITA,QGDP,VOLIDX,IDX,Q,2009-Q4,102.1012895,
ITA,QGDP,VOLIDX,IDX,Q,2010-Q1,102.4491302,
ITA,QGDP,VOLIDX,IDX,Q,2010-Q2,103.1628623,
ITA,QGDP,VOLIDX,IDX,Q,2010-Q3,103.6227275,
ITA,QGDP,VOLIDX,IDX,Q,2010-Q4,104.1779195,
ITA,QGDP,VOLIDX,IDX,Q,2011-Q1,104.7179366,
ITA,QGDP,VOLIDX,IDX,Q,2011-Q2,104.7649839,
ITA,QGDP,VOLIDX,IDX,Q,2011-Q3,104.2535045,
ITA,QGDP,VOLIDX,IDX,Q,2011-Q4,103.2455274,
ITA,QGDP,VOLIDX,IDX,Q,2012-Q1,102.0735492,
ITA,QGDP,VOLIDX,IDX,Q,2012-Q2,101.371005,
ITA,QGDP,VOLIDX,IDX,Q,2012-Q3,100.8521314,
ITA,QGDP,VOLIDX,IDX,Q,2012-Q4,100.1047389,
ITA,QGDP,VOLIDX,IDX,Q,2013-Q1,99.13245195,
ITA,QGDP,VOLIDX,IDX,Q,2013-Q2,99.16983366,
ITA,QGDP,VOLIDX,IDX,Q,2013-Q3,99.38477245,
ITA,QGDP,VOLIDX,IDX,Q,2013-Q4,99.18164986,
ITA,QGDP,VOLIDX,IDX,Q,2014-Q1,99.35161944,
ITA,QGDP,VOLIDX,IDX,Q,2014-Q2,99.3039922,
ITA,QGDP,VOLIDX,IDX,Q,2014-Q3,99.44109874,
ITA,QGDP,VOLIDX,IDX,Q,2014-Q4,99.08320572,
ITA,QGDP,VOLIDX,IDX,Q,2015-Q1,99.4344778,
ITA,QGDP,VOLIDX,IDX,Q,2015-Q2,99.8158099,
ITA,QGDP,VOLIDX,IDX,Q,2015-Q3,99.99058812,
ITA,QGDP,VOLIDX,IDX,Q,2015-Q4,100.5069245,
ITA,QGDP,VOLIDX,IDX,Q,2016-Q1,100.8868309,
ITA,QGDP,VOLIDX,IDX,Q,2016-Q2,101.0483673,
ITA,QGDP,VOLIDX,IDX,Q,2016-Q3,101.5840107,
ITA,QGDP,VOLIDX,IDX,Q,2016-Q4,101.8956538,
ITA,QGDP,VOLIDX,IDX,Q,2017-Q1,102.4236614,
ITA,QGDP,VOLIDX,IDX,Q,2017-Q2,102.8645578,
ITA,QGDP,VOLIDX,IDX,Q,2017-Q3,103.3152164,
ITA,QGDP,VOLIDX,IDX,Q,2017-Q4,103.8705534,
ITA,QGDP,VOLIDX,IDX,Q,2018-Q1,103.7575626,
ITA,QGDP,VOLIDX,IDX,Q,2018-Q2,103.7983756,
ITA,QGDP,VOLIDX,IDX,Q,2018-Q3,103.9360379,
ITA,QGDP,VOLIDX,IDX,Q,2018-Q4,104.2478985,
ITA,QGDP,VOLIDX,IDX,Q,2019-Q1,104.4472998,
ITA,QGDP,VOLIDX,IDX,Q,2019-Q2,104.6773894,
ITA,QGDP,VOLIDX,IDX,Q,2019-Q3,104.7186374,
ITA,QGDP,VOLIDX,IDX,Q,2019-Q4,103.8954665,
ITA,QGDP,VOLIDX,IDX,Q,2020-Q1,97.78615463,
ITA,QGDP,VOLIDX,IDX,Q,2020-Q2,85.95272917,
ITA,QGDP,VOLIDX,IDX,Q,2020-Q3,98.39549825,
ITA,QGDP,VOLIDX,IDX,Q,2020-Q4,97.58395027,
ITA,QGDP,VOLIDX,IDX,Q,2021-Q1,97.84182849,
ITA,QGDP,VOLIDX,IDX,Q,2021-Q2,100.278478,
ITA,QGDP,VOLIDX,IDX,Q,2021-Q3,103.1161292,
ITA,QGDP,VOLIDX,IDX,Q,2021-Q4,103.9889329,
ITA,QGDP,VOLIDX,IDX,Q,2022-Q1,104.1354151,
ITA,QGDP,VOLIDX,IDX,Q,2022-Q2,105.2713648,
ITA,QGDP,VOLIDX,IDX,Q,2022-Q3,105.7977292,
JPN,QGDP,VOLIDX,IDX,Q,1994-Q1,82.94393431,
JPN,QGDP,VOLIDX,IDX,Q,1994-Q2,82.4672963,
JPN,QGDP,VOLIDX,IDX,Q,1994-Q3,83.43380452,
JPN,QGDP,VOLIDX,IDX,Q,1994-Q4,83.10379863,
JPN,QGDP,VOLIDX,IDX,Q,1995-Q1,84.02286049,
JPN,QGDP,VOLIDX,IDX,Q,1995-Q2,84.79634955,
JPN,QGDP,VOLIDX,IDX,Q,1995-Q3,85.80591818,
JPN,QGDP,VOLIDX,IDX,Q,1995-Q4,86.0197892,
JPN,QGDP,VOLIDX,IDX,Q,1996-Q1,86.71998079,
JPN,QGDP,VOLIDX,IDX,Q,1996-Q2,87.81024355,
JPN,QGDP,VOLIDX,IDX,Q,1996-Q3,87.93093163,
JPN,QGDP,VOLIDX,IDX,Q,1996-Q4,88.92024309,
JPN,QGDP,VOLIDX,IDX,Q,1997-Q1,89.14667728,
JPN,QGDP,VOLIDX,IDX,Q,1997-Q2,88.46505166,
JPN,QGDP,VOLIDX,IDX,Q,1997-Q3,88.64833251,
JPN,QGDP,VOLIDX,IDX,Q,1997-Q4,88.68572463,
JPN,QGDP,VOLIDX,IDX,Q,1998-Q1,87.6014461,
JPN,QGDP,VOLIDX,IDX,Q,1998-Q2,87.21436705,
JPN,QGDP,VOLIDX,IDX,Q,1998-Q3,87.37356232,
JPN,QGDP,VOLIDX,IDX,Q,1998-Q4,88.07906909,
JPN,QGDP,VOLIDX,IDX,Q,1999-Q1,86.86533057,
JPN,QGDP,VOLIDX,IDX,Q,1999-Q2,87.19366386,
JPN,QGDP,VOLIDX,IDX,Q,1999-Q3,87.658352,
JPN,QGDP,VOLIDX,IDX,Q,1999-Q4,87.69022451,
JPN,QGDP,VOLIDX,IDX,Q,2000-Q1,89.17986929,
JPN,QGDP,VOLIDX,IDX,Q,2000-Q2,89.60136693,
JPN,QGDP,VOLIDX,IDX,Q,2000-Q3,89.62435602,
JPN,QGDP,VOLIDX,IDX,Q,2000-Q4,90.49546974,
JPN,QGDP,VOLIDX,IDX,Q,2001-Q1,91.16691102,
JPN,QGDP,VOLIDX,IDX,Q,2001-Q2,90.4827579,
JPN,QGDP,VOLIDX,IDX,Q,2001-Q3,89.49712618,
JPN,QGDP,VOLIDX,IDX,Q,2001-Q4,89.19219085,
JPN,QGDP,VOLIDX,IDX,Q,2002-Q1,89.34211243,
JPN,QGDP,VOLIDX,IDX,Q,2002-Q2,90.06607366,
JPN,QGDP,VOLIDX,IDX,Q,2002-Q3,90.34935799,
JPN,QGDP,VOLIDX,IDX,Q,2002-Q4,90.60106716,
JPN,QGDP,VOLIDX,IDX,Q,2003-Q1,90.65687657,
JPN,QGDP,VOLIDX,IDX,Q,2003-Q2,91.28003519,
JPN,QGDP,VOLIDX,IDX,Q,2003-Q3,91.54947403,
JPN,QGDP,VOLIDX,IDX,Q,2003-Q4,92.54642375,
JPN,QGDP,VOLIDX,IDX,Q,2004-Q1,93.22648827,
JPN,QGDP,VOLIDX,IDX,Q,2004-Q2,93.23998065,
JPN,QGDP,VOLIDX,IDX,Q,2004-Q3,93.81037773,
JPN,QGDP,VOLIDX,IDX,Q,2004-Q4,93.62997748,
JPN,QGDP,VOLIDX,IDX,Q,2005-Q1,94.1118935,
JPN,QGDP,VOLIDX,IDX,Q,2005-Q2,94.8450355,
JPN,QGDP,VOLIDX,IDX,Q,2005-Q3,95.80565242,
JPN,QGDP,VOLIDX,IDX,Q,2005-Q4,95.97505061,
JPN,QGDP,VOLIDX,IDX,Q,2006-Q1,96.12673773,
JPN,QGDP,VOLIDX,IDX,Q,2006-Q2,96.27636196,
JPN,QGDP,VOLIDX,IDX,Q,2006-Q3,96.07865949,
JPN,QGDP,VOLIDX,IDX,Q,2006-Q4,97.37719932,
JPN,QGDP,VOLIDX,IDX,Q,2007-Q1,98.02990738,
JPN,QGDP,VOLIDX,IDX,Q,2007-Q2,98.05925238,
JPN,QGDP,VOLIDX,IDX,Q,2007-Q3,97.51751269,
JPN,QGDP,VOLIDX,IDX,Q,2007-Q4,97.95207527,
JPN,QGDP,VOLIDX,IDX,Q,2008-Q1,98.31146334,
JPN,QGDP,VOLIDX,IDX,Q,2008-Q2,97.72718361,
JPN,QGDP,VOLIDX,IDX,Q,2008-Q3,96.49389414,
JPN,QGDP,VOLIDX,IDX,Q,2008-Q4,94.13759594,
JPN,QGDP,VOLIDX,IDX,Q,2009-Q1,89.62032317,
JPN,QGDP,VOLIDX,IDX,Q,2009-Q2,91.35565574,
JPN,QGDP,VOLIDX,IDX,Q,2009-Q3,91.2992702,
JPN,QGDP,VOLIDX,IDX,Q,2009-Q4,92.45439304,
JPN,QGDP,VOLIDX,IDX,Q,2010-Q1,93.43571315,
JPN,QGDP,VOLIDX,IDX,Q,2010-Q2,94.53946829,
JPN,QGDP,VOLIDX,IDX,Q,2010-Q3,96.23904417,
JPN,QGDP,VOLIDX,IDX,Q,2010-Q4,95.47417834,
JPN,QGDP,VOLIDX,IDX,Q,2011-Q1,94.4755746,
JPN,QGDP,VOLIDX,IDX,Q,2011-Q2,93.6488408,
JPN,QGDP,VOLIDX,IDX,Q,2011-Q3,95.90998609,
JPN,QGDP,VOLIDX,IDX,Q,2011-Q4,95.78671476,
JPN,QGDP,VOLIDX,IDX,Q,2012-Q1,97.12363169,
JPN,QGDP,VOLIDX,IDX,Q,2012-Q2,96.23963888,
JPN,QGDP,VOLIDX,IDX,Q,2012-Q3,95.86055118,
JPN,QGDP,VOLIDX,IDX,Q,2012-Q4,95.7934052,
JPN,QGDP,VOLIDX,IDX,Q,2013-Q1,97.13547005,
JPN,QGDP,VOLIDX,IDX,Q,2013-Q2,98.00901834,
JPN,QGDP,VOLIDX,IDX,Q,2013-Q3,98.93391575,
JPN,QGDP,VOLIDX,IDX,Q,2013-Q4,98.81216835,
JPN,QGDP,VOLIDX,IDX,Q,2014-Q1,99.6454625,
JPN,QGDP,VOLIDX,IDX,Q,2014-Q2,97.83326423,
JPN,QGDP,VOLIDX,IDX,Q,2014-Q3,97.90141378,
JPN,QGDP,VOLIDX,IDX,Q,2014-Q4,98.35666097,
JPN,QGDP,VOLIDX,IDX,Q,2015-Q1,99.90397362,
JPN,QGDP,VOLIDX,IDX,Q,2015-Q2,100.042094,
JPN,QGDP,VOLIDX,IDX,Q,2015-Q3,100.1148154,
JPN,QGDP,VOLIDX,IDX,Q,2015-Q4,99.94892965,
JPN,QGDP,VOLIDX,IDX,Q,2016-Q1,100.7134052,
JPN,QGDP,VOLIDX,IDX,Q,2016-Q2,100.575322,
JPN,QGDP,VOLIDX,IDX,Q,2016-Q3,100.726117,
JPN,QGDP,VOLIDX,IDX,Q,2016-Q4,100.8658357,
JPN,QGDP,VOLIDX,IDX,Q,2017-Q1,101.7261704,
JPN,QGDP,VOLIDX,IDX,Q,2017-Q2,102.1499168,
JPN,QGDP,VOLIDX,IDX,Q,2017-Q3,102.8954546,
JPN,QGDP,VOLIDX,IDX,Q,2017-Q4,102.9666335,
JPN,QGDP,VOLIDX,IDX,Q,2018-Q1,103.1878268,
JPN,QGDP,VOLIDX,IDX,Q,2018-Q2,103.6275745,
JPN,QGDP,VOLIDX,IDX,Q,2018-Q3,102.8759595,
JPN,QGDP,VOLIDX,IDX,Q,2018-Q4,102.6178758,
JPN,QGDP,VOLIDX,IDX,Q,2019-Q1,103.1737955,
JPN,QGDP,VOLIDX,IDX,Q,2019-Q2,103.6519946,
JPN,QGDP,VOLIDX,IDX,Q,2019-Q3,103.5209363,
JPN,QGDP,VOLIDX,IDX,Q,2019-Q4,100.4948323,
JPN,QGDP,VOLIDX,IDX,Q,2020-Q1,101.061531,
JPN,QGDP,VOLIDX,IDX,Q,2020-Q2,93.03923032,
JPN,QGDP,VOLIDX,IDX,Q,2020-Q3,98.00011634,
JPN,QGDP,VOLIDX,IDX,Q,2020-Q4,99.630186,
JPN,QGDP,VOLIDX,IDX,Q,2021-Q1,99.30469615,
JPN,QGDP,VOLIDX,IDX,Q,2021-Q2,99.79244772,
JPN,QGDP,VOLIDX,IDX,Q,2021-Q3,99.15261876,
JPN,QGDP,VOLIDX,IDX,Q,2021-Q4,100.1454241,
JPN,QGDP,VOLIDX,IDX,Q,2022-Q1,100.2013636,
JPN,QGDP,VOLIDX,IDX,Q,2022-Q2,101.3401321,
JPN,QGDP,VOLIDX,IDX,Q,2022-Q3,101.0284319,
KOR,QGDP,VOLIDX,IDX,Q,1960-Q1,1.703139479,
KOR,QGDP,VOLIDX,IDX,Q,1960-Q2,1.779712722,
KOR,QGDP,VOLIDX,IDX,Q,1960-Q3,1.759930095,
KOR,QGDP,VOLIDX,IDX,Q,1960-Q4,1.770424538,
KOR,QGDP,VOLIDX,IDX,Q,1961-Q1,1.827094528,
KOR,QGDP,VOLIDX,IDX,Q,1961-Q2,1.905959661,
KOR,QGDP,VOLIDX,IDX,Q,1961-Q3,1.871171187,
KOR,QGDP,VOLIDX,IDX,Q,1961-Q4,1.895441093,
KOR,QGDP,VOLIDX,IDX,Q,1962-Q1,1.933196962,
KOR,QGDP,VOLIDX,IDX,Q,1962-Q2,1.897081604,
KOR,QGDP,VOLIDX,IDX,Q,1962-Q3,1.952617712,
KOR,QGDP,VOLIDX,IDX,Q,1962-Q4,2.00885345,
KOR,QGDP,VOLIDX,IDX,Q,1963-Q1,2.126560083,
KOR,QGDP,VOLIDX,IDX,Q,1963-Q2,2.076403885,
KOR,QGDP,VOLIDX,IDX,Q,1963-Q3,2.144822826,
KOR,QGDP,VOLIDX,IDX,Q,1963-Q4,2.146825214,
KOR,QGDP,VOLIDX,IDX,Q,1964-Q1,2.275002165,
KOR,QGDP,VOLIDX,IDX,Q,1964-Q2,2.209598869,
KOR,QGDP,VOLIDX,IDX,Q,1964-Q3,2.359970963,
KOR,QGDP,VOLIDX,IDX,Q,1964-Q4,2.454831074,
KOR,QGDP,VOLIDX,IDX,Q,1965-Q1,2.486217902,
KOR,QGDP,VOLIDX,IDX,Q,1965-Q2,2.491839063,
KOR,QGDP,VOLIDX,IDX,Q,1965-Q3,2.472128811,
KOR,QGDP,VOLIDX,IDX,Q,1965-Q4,2.529787933,
KOR,QGDP,VOLIDX,IDX,Q,1966-Q1,2.684840307,
KOR,QGDP,VOLIDX,IDX,Q,1966-Q2,2.851135004,
KOR,QGDP,VOLIDX,IDX,Q,1966-Q3,2.801847311,
KOR,QGDP,VOLIDX,IDX,Q,1966-Q4,2.839144802,
KOR,QGDP,VOLIDX,IDX,Q,1967-Q1,2.934825169,
KOR,QGDP,VOLIDX,IDX,Q,1967-Q2,2.996103064,
KOR,QGDP,VOLIDX,IDX,Q,1967-Q3,3.120130488,
KOR,QGDP,VOLIDX,IDX,Q,1967-Q4,3.140733371,
KOR,QGDP,VOLIDX,IDX,Q,1968-Q1,3.340586159,
KOR,QGDP,VOLIDX,IDX,Q,1968-Q2,3.389753226,
KOR,QGDP,VOLIDX,IDX,Q,1968-Q3,3.563719723,
KOR,QGDP,VOLIDX,IDX,Q,1968-Q4,3.502900206,
KOR,QGDP,VOLIDX,IDX,Q,1969-Q1,3.681932985,
KOR,QGDP,VOLIDX,IDX,Q,1969-Q2,3.809048429,
KOR,QGDP,VOLIDX,IDX,Q,1969-Q3,4.116113408,
KOR,QGDP,VOLIDX,IDX,Q,1969-Q4,4.198886817,
KOR,QGDP,VOLIDX,IDX,Q,1970-Q1,4.127741733,
KOR,QGDP,VOLIDX,IDX,Q,1970-Q2,4.293722803,
KOR,QGDP,VOLIDX,IDX,Q,1970-Q3,4.3202846,
KOR,QGDP,VOLIDX,IDX,Q,1970-Q4,4.65313937,
KOR,QGDP,VOLIDX,IDX,Q,1971-Q1,4.679242789,
KOR,QGDP,VOLIDX,IDX,Q,1971-Q2,4.831665521,
KOR,QGDP,VOLIDX,IDX,Q,1971-Q3,4.841001956,
KOR,QGDP,VOLIDX,IDX,Q,1971-Q4,4.877358566,
KOR,QGDP,VOLIDX,IDX,Q,1972-Q1,4.947466268,
KOR,QGDP,VOLIDX,IDX,Q,1972-Q2,5.093688835,
KOR,QGDP,VOLIDX,IDX,Q,1972-Q3,5.177644376,
KOR,QGDP,VOLIDX,IDX,Q,1972-Q4,5.397762295,
KOR,QGDP,VOLIDX,IDX,Q,1973-Q1,5.576288446,
KOR,QGDP,VOLIDX,IDX,Q,1973-Q2,5.810616082,
KOR,QGDP,VOLIDX,IDX,Q,1973-Q3,6.106390488,
KOR,QGDP,VOLIDX,IDX,Q,1973-Q4,6.194760933,
KOR,QGDP,VOLIDX,IDX,Q,1974-Q1,6.453406725,
KOR,QGDP,VOLIDX,IDX,Q,1974-Q2,6.436398491,
KOR,QGDP,VOLIDX,IDX,Q,1974-Q3,6.536855638,
KOR,QGDP,VOLIDX,IDX,Q,1974-Q4,6.514563995,
KOR,QGDP,VOLIDX,IDX,Q,1975-Q1,6.606722089,
KOR,QGDP,VOLIDX,IDX,Q,1975-Q2,6.917767719,
KOR,QGDP,VOLIDX,IDX,Q,1975-Q3,7.115473368,
KOR,QGDP,VOLIDX,IDX,Q,1975-Q4,7.335036408,
KOR,QGDP,VOLIDX,IDX,Q,1976-Q1,7.546927649,
KOR,QGDP,VOLIDX,IDX,Q,1976-Q2,7.909721738,
KOR,QGDP,VOLIDX,IDX,Q,1976-Q3,8.063181852,
KOR,QGDP,VOLIDX,IDX,Q,1976-Q4,8.153868312,
KOR,QGDP,VOLIDX,IDX,Q,1977-Q1,8.235483713,
KOR,QGDP,VOLIDX,IDX,Q,1977-Q2,8.653283156,
KOR,QGDP,VOLIDX,IDX,Q,1977-Q3,9.173276758,
KOR,QGDP,VOLIDX,IDX,Q,1977-Q4,9.518941986,
KOR,QGDP,VOLIDX,IDX,Q,1978-Q1,9.44188624,
KOR,QGDP,VOLIDX,IDX,Q,1978-Q2,9.732907991,
KOR,QGDP,VOLIDX,IDX,Q,1978-Q3,9.913870782,
KOR,QGDP,VOLIDX,IDX,Q,1978-Q4,10.3894741,
KOR,QGDP,VOLIDX,IDX,Q,1979-Q1,10.85554798,
KOR,QGDP,VOLIDX,IDX,Q,1979-Q2,10.93759763,
KOR,QGDP,VOLIDX,IDX,Q,1979-Q3,10.63487518,
KOR,QGDP,VOLIDX,IDX,Q,1979-Q4,10.47335726,
KOR,QGDP,VOLIDX,IDX,Q,1980-Q1,10.56616674,
KOR,QGDP,VOLIDX,IDX,Q,1980-Q2,10.509159,
KOR,QGDP,VOLIDX,IDX,Q,1980-Q3,10.70809503,
KOR,QGDP,VOLIDX,IDX,Q,1980-Q4,10.41193462,
KOR,QGDP,VOLIDX,IDX,Q,1981-Q1,10.84039738,
KOR,QGDP,VOLIDX,IDX,Q,1981-Q2,11.10225182,
KOR,QGDP,VOLIDX,IDX,Q,1981-Q3,11.56441742,
KOR,QGDP,VOLIDX,IDX,Q,1981-Q4,11.74583859,
KOR,QGDP,VOLIDX,IDX,Q,1982-Q1,11.82554811,
KOR,QGDP,VOLIDX,IDX,Q,1982-Q2,12.10325277,
KOR,QGDP,VOLIDX,IDX,Q,1982-Q3,12.35427501,
KOR,QGDP,VOLIDX,IDX,Q,1982-Q4,12.7430519,
KOR,QGDP,VOLIDX,IDX,Q,1983-Q1,13.30762878,
KOR,QGDP,VOLIDX,IDX,Q,1983-Q2,13.71852843,
KOR,QGDP,VOLIDX,IDX,Q,1983-Q3,14.22797934,
KOR,QGDP,VOLIDX,IDX,Q,1983-Q4,14.32983575,
KOR,QGDP,VOLIDX,IDX,Q,1984-Q1,14.9576688,
KOR,QGDP,VOLIDX,IDX,Q,1984-Q2,15.33257371,
KOR,QGDP,VOLIDX,IDX,Q,1984-Q3,15.54159406,
KOR,QGDP,VOLIDX,IDX,Q,1984-Q4,15.61712992,
KOR,QGDP,VOLIDX,IDX,Q,1985-Q1,16.05611125,
KOR,QGDP,VOLIDX,IDX,Q,1985-Q2,16.44288575,
KOR,QGDP,VOLIDX,IDX,Q,1985-Q3,16.6299522,
KOR,QGDP,VOLIDX,IDX,Q,1985-Q4,17.13694234,
KOR,QGDP,VOLIDX,IDX,Q,1986-Q1,17.4669021,
KOR,QGDP,VOLIDX,IDX,Q,1986-Q2,18.14761748,
KOR,QGDP,VOLIDX,IDX,Q,1986-Q3,18.93108191,
KOR,QGDP,VOLIDX,IDX,Q,1986-Q4,19.22637381,
KOR,QGDP,VOLIDX,IDX,Q,1987-Q1,19.84383304,
KOR,QGDP,VOLIDX,IDX,Q,1987-Q2,20.82674013,
KOR,QGDP,VOLIDX,IDX,Q,1987-Q3,21.02994631,
KOR,QGDP,VOLIDX,IDX,Q,1987-Q4,21.45797482,
KOR,QGDP,VOLIDX,IDX,Q,1988-Q1,23.11093398,
KOR,QGDP,VOLIDX,IDX,Q,1988-Q2,22.61156739,
KOR,QGDP,VOLIDX,IDX,Q,1988-Q3,23.32284935,
KOR,QGDP,VOLIDX,IDX,Q,1988-Q4,24.08192324,
KOR,QGDP,VOLIDX,IDX,Q,1989-Q1,24.09234531,
KOR,QGDP,VOLIDX,IDX,Q,1989-Q2,24.44423482,
KOR,QGDP,VOLIDX,IDX,Q,1989-Q3,25.07107874,
KOR,QGDP,VOLIDX,IDX,Q,1989-Q4,26.10645804,
KOR,QGDP,VOLIDX,IDX,Q,1990-Q1,26.3723655,
KOR,QGDP,VOLIDX,IDX,Q,1990-Q2,26.9606333,
KOR,QGDP,VOLIDX,IDX,Q,1990-Q3,27.83225104,
